rhoc,R,M,Lambda,I
8.306960800044221250e+14,1.237003815000016793e+01,1.336514562125683980e+00,4.940312372896792681e+02,1.358062575036250497e+00
8.451412247664321250e+14,1.234003830000016322e+01,1.358003928863417364e+00,4.429297497552743721e+02,1.384061375525650783e+00
8.595863695284422500e+14,1.232003840000016126e+01,1.378976807097276769e+00,3.982454985858620375e+02,1.409358289263248576e+00
8.740315142904522500e+14,1.229003855000015832e+01,1.399487458258104278e+00,3.589208067654681145e+02,1.433973767315625425e+00
8.884766590524623750e+14,1.227003865000015637e+01,1.419483860583273582e+00,3.243881817310947895e+02,1.457876815830563277e+00
9.029218038144723750e+14,1.224003880000015343e+01,1.438996144051981396e+00,2.938635890137635442e+02,1.481066206080835501e+00
9.173669485764825000e+14,1.221003895000014872e+01,1.458045273322032820e+00,2.667713056384042147e+02,1.503564316005343349e+00
9.318120933384925000e+14,1.219003905000014676e+01,1.476533772384328147e+00,2.428836314162224426e+02,1.525281261133552446e+00
9.462572381005025000e+14,1.216003920000014382e+01,1.494697847380979772e+00,2.214397180912311001e+02,1.546458915637404674e+00
9.607023828625126250e+14,1.213003935000014089e+01,1.512128944133815933e+00,2.025924501041853887e+02,1.566617658152970716e+00
9.751475276245226250e+14,1.210003950000013617e+01,1.529433728854575403e+00,1.853907147564558500e+02,1.586466515511591568e+00
9.895926723865327500e+14,1.208003960000013421e+01,1.545870566624947706e+00,1.703673535628952891e+02,1.605153153063843652e+00
1.004037817148542750e+15,1.205003975000013128e+01,1.562297970480151621e+00,1.564893756785220660e+02,1.623633353732007567e+00
1.018482961910552750e+15,1.202003990000012834e+01,1.577954686628911363e+00,1.442548084660063807e+02,1.641065239383176388e+00
1.032928106672562875e+15,1.199004005000012540e+01,1.593330925224963002e+00,1.331103509640601033e+02,1.658014495285989653e+00
1.047373251434572875e+15,1.197004015000012167e+01,1.608241835184200275e+00,1.230609837921838619e+02,1.674230042818739550e+00
1.061818396196583000e+15,1.194004030000011873e+01,1.622537350062636996e+00,1.140735946180486309e+02,1.689578138831019816e+00
1.076263540958593000e+15,1.191004045000011580e+01,1.636749931507181399e+00,1.057421009605784548e+02,1.704648517759431048e+00
1.090708685720603000e+15,1.188004060000011286e+01,1.650232532421259668e+00,9.833100186111400376e+01,1.718719319042526728e+00
1.105153830482613125e+15,1.185004075000010815e+01,1.663517764274789368e+00,9.148718832608558671e+01,1.732381130012973669e+00
1.119598975244623125e+15,1.183004085000010619e+01,1.676357444884740477e+00,8.526526866908059787e+01,1.745357819356581519e+00
1.134044120006633250e+15,1.180004100000010325e+01,1.688604652751170665e+00,7.967507192552103845e+01,1.757522037108096624e+00
1.148489264768643250e+15,1.177004115000010032e+01,1.700821257347666204e+00,7.441124771083789824e+01,1.769429243590210143e+00
1.162934409530653250e+15,1.174004130000009738e+01,1.712423037701557682e+00,6.969239003368124941e+01,1.780515891886665258e+00
1.177379554292663500e+15,1.171004145000009267e+01,1.723686448285294270e+00,6.535000739000736303e+01,1.791059952067048711e+00
1.191824699054673500e+15,1.169004155000009071e+01,1.734713361745752858e+00,6.131076944708807730e+01,1.801128462624202786e+00
1.206269843816683500e+15,1.166004170000008777e+01,1.745183817876455823e+00,5.766618900891651833e+01,1.810468223620118611e+00
1.220714988578693500e+15,1.163004185000008484e+01,1.755469858551529816e+00,5.425653421962424261e+01,1.819404042102802377e+00
1.235160133340703500e+15,1.160004200000008190e+01,1.765410746524215924e+00,5.110485514887088243e+01,1.827787949615514718e+00
1.249605278102713500e+15,1.157004215000007719e+01,1.774854498417480109e+00,4.825207983059854655e+01,1.835544782612104076e+00
1.264050422864723500e+15,1.155004225000007523e+01,1.784196185825051906e+00,4.554661285531425108e+01,1.842963805755189366e+00
1.278495567626733750e+15,1.152004240000007229e+01,1.793158628563512380e+00,4.305972970720182502e+01,1.849840735760308386e+00
1.292940712388743750e+15,1.149004255000006935e+01,1.801652711040417687e+00,4.079307553413369192e+01,1.856107462456089818e+00
1.307385857150753750e+15,1.146004270000006464e+01,1.810082440912338608e+00,3.863059371077443416e+01,1.862093297224146848e+00
1.321831001912764000e+15,1.143004285000006170e+01,1.818139649946665548e+00,3.663808161389876261e+01,1.867556251520583244e+00
1.336276146674774000e+15,1.141004295000005975e+01,1.825779428470548194e+00,3.481685989246031454e+01,1.872496504989156652e+00
1.350721291436784000e+15,1.138004310000005681e+01,1.833321374199468057e+00,3.307483112372533895e+01,1.877115584770604251e+00
1.365166436198794000e+15,1.135004325000005387e+01,1.840559775634915241e+00,3.146143860281306104e+01,1.881312489441662628e+00
1.379611580960804000e+15,1.132004340000004916e+01,1.847415926248943574e+00,2.997685534998564805e+01,1.885032341201742900e+00
1.394056725722814000e+15,1.130004350000004720e+01,1.854111173111337996e+00,2.856963870090218194e+01,1.888386852643230363e+00
1.408501870484824250e+15,1.127004365000004427e+01,1.860601263747005296e+00,2.724977764001119240e+01,1.891430043918872483e+00
1.422947015246834250e+15,1.124004380000004133e+01,1.866725055380965559e+00,2.602855380781523564e+01,1.894005908641048785e+00
1.437392160008844250e+15,1.122004390000003937e+01,1.872625370866759731e+00,2.487958918531045427e+01,1.896225842254227079e+00
1.451837304770854250e+15,1.119004405000003466e+01,1.878407019731182848e+00,2.378306859126729833e+01,1.898152724409632564e+00
1.466282449532864250e+15,1.116004420000003172e+01,1.883876928733111633e+00,2.277144945613228799e+01,1.899730685579339884e+00
1.480727594294874500e+15,1.114004430000002976e+01,1.889044543347758287e+00,2.183124517492545635e+01,1.900946428706304925e+00
1.495172739056884500e+15,1.111004445000002683e+01,1.894183332588576851e+00,2.091719242569576309e+01,1.901903670460110884e+00
1.509617883818894500e+15,1.108004460000002211e+01,1.899036057077212902e+00,2.006539136133726231e+01,1.902516215974781266e+00
1.524063028580904500e+15,1.106004470000002016e+01,1.903619154139245762e+00,1.927783485638588701e+01,1.902845044940911556e+00
1.538508173342914500e+15,1.103004485000001722e+01,1.908049949076591867e+00,1.852427109159192042e+01,1.902887727519737560e+00
1.552953318104924750e+15,1.100004500000001428e+01,1.912346069077500488e+00,1.780442987660196508e+01,1.902655981900678972e+00
1.567398462866934750e+15,1.098004510000001233e+01,1.916391113887884412e+00,1.713510732053476460e+01,1.902159472737300794e+00
1.581843607628944750e+15,1.095004525000000761e+01,1.920203708510236806e+00,1.650931793718003249e+01,1.901428201844145738e+00
1.596288752390954750e+15,1.093004535000000566e+01,1.923957273630444664e+00,1.590134589691717260e+01,1.900434445530106320e+00
1.610733897152965000e+15,1.090004550000000272e+01,1.927512549514632134e+00,1.532670949237173730e+01,1.899203611021127003e+00
1.625179041914975000e+15,1.087004564999999978e+01,1.930835892725333069e+00,1.479105281679130357e+01,1.897713807926948881e+00
1.639624186676985000e+15,1.085004574999999782e+01,1.933989281522490167e+00,1.428639469357679026e+01,1.896074699618029102e+00
1.654069331438995000e+15,1.081964922840238152e+01,1.937082309856843265e+00,1.379214050621487786e+01,1.894146972804057194e+00
1.668514476201005000e+15,1.080004599999999115e+01,1.939965071653276363e+00,1.332688267345433708e+01,1.891996049439542249e+00
1.682959620963015250e+15,1.076978977038970164e+01,1.942679166474191588e+00,1.289373608192487097e+01,1.889736122028931264e+00
1.697404765725025250e+15,1.075004624999998626e+01,1.945247886775886004e+00,1.248231988944960591e+01,1.887297759675854003e+00
1.711849910487035250e+15,1.072004639999998332e+01,1.947726935893581812e+00,1.207842387350288682e+01,1.884553776786329182e+00
1.726295055249045250e+15,1.070004649999997959e+01,1.950038550056859110e+00,1.169914295897464207e+01,1.881686126178095275e+00
1.740740200011055250e+15,1.068004659999997763e+01,1.952189304953491744e+00,1.134229903875152168e+01,1.878690390575606051e+00
1.755185344773065500e+15,1.064887400586645860e+01,1.954221256205024071e+00,1.100336460241172531e+01,1.875570285854056385e+00
1.769630489535075500e+15,1.063004684999997274e+01,1.956165470270254225e+00,1.067046521515884905e+01,1.872162329850926898e+00
1.784075634297085500e+15,1.060004699999996980e+01,1.957964337897374341e+00,1.035760630447317610e+01,1.868654602013205990e+00
1.798520779059095500e+15,1.058004709999996784e+01,1.959631835091328211e+00,1.006179658217929784e+01,1.865072307138319063e+00
1.812965923821105500e+15,1.056004719999996411e+01,1.961176139059679580e+00,9.781945112642951301e+00,1.861395662491929004e+00
1.827411068583115750e+15,1.053004734999996117e+01,1.962645550476690648e+00,9.503651309603615260e+00,1.857408561239571876e+00
1.841856213345125750e+15,1.051004744999995921e+01,1.963993017794284368e+00,9.242356242146145817e+00,1.853365796789441688e+00
