rhoc,R,M,Lambda,I
8.902572904884422500e+14,1.409002955000035939e+01,2.209933455123848756e+00,4.449658696153256443e+01,3.490150974066737355e+00
8.965427366251256250e+14,1.407002965000035744e+01,2.213814161828812743e+00,4.340213231936873228e+01,3.490869674893993579e+00
9.028281827618090000e+14,1.405002975000035548e+01,2.217589709100786788e+00,4.234639409910789709e+01,3.491337188673293568e+00
9.091136288984925000e+14,1.403002985000035174e+01,2.221267196372365582e+00,4.132625289138675129e+01,3.491542140965903318e+00
9.153990750351758750e+14,1.401002995000034979e+01,2.224844267420734933e+00,4.034204304514197048e+01,3.491515901226410534e+00
9.216845211718592500e+14,1.399003005000034783e+01,2.228321935467487691e+00,3.939368777566499347e+01,3.491248242686394665e+00
9.279699673085427500e+14,1.398003010000034685e+01,2.231703206234071590e+00,3.847632267799336603e+01,3.490740381429612516e+00
9.342554134452261250e+14,1.396003020000034489e+01,2.234993234545769258e+00,3.759102537718742809e+01,3.490022371865536321e+00
9.405408595819095000e+14,1.394003030000034293e+01,2.238187230980333009e+00,3.673637687047482814e+01,3.489080907791348274e+00
9.468263057185930000e+14,1.392003040000034098e+01,2.241294937784354513e+00,3.591025116776922488e+01,3.487926097740720710e+00
9.531117518552763750e+14,1.390003050000033724e+01,2.244312000358969161e+00,3.511019269783394492e+01,3.486565962080171222e+00
9.593971979919597500e+14,1.388003060000033528e+01,2.247243779835316424e+00,3.433697218883960289e+01,3.485013606977815037e+00
9.656826441286432500e+14,1.386003070000033333e+01,2.250087336811598782e+00,3.359060230620862342e+01,3.483268404329421752e+00
9.719680902653266250e+14,1.385003075000033235e+01,2.252850019341841481e+00,3.286606299154404098e+01,3.481327985161534855e+00
9.782535364020100000e+14,1.383003085000033039e+01,2.255533412595000620e+00,3.216616840279289136e+01,3.479214351658136195e+00
9.845389825386935000e+14,1.381003095000032843e+01,2.258133019977750067e+00,3.148864463677930559e+01,3.476917433941072666e+00
9.908244286753768750e+14,1.379003105000032647e+01,2.260653257681103590e+00,3.083295625551946983e+01,3.474455010361821028e+00
