rhoc,R,M,Lambda,I
1.459001446477186000e+15,1.174004130000009738e+01,2.143812542116655173e+00,1.127468949662207542e+01,2.485105945354288970e+00
1.473035553823517500e+15,1.171004145000009267e+01,2.146145067858545641e+00,1.087881680508585625e+01,2.479247102006588488e+00
1.487069661169849250e+15,1.167000294208549427e+01,2.148278629336324741e+00,1.050949831174369287e+01,2.473277159138907333e+00
1.501103768516181000e+15,1.164004180000008581e+01,2.150254433942486276e+00,1.015312990053125830e+01,2.466886110527872766e+00
1.515137875862512500e+15,1.161004195000008288e+01,2.152083843202031943e+00,9.812392139611011643e+00,2.460240781728317838e+00
1.529171983208844250e+15,1.158004210000007816e+01,2.153739282809871813e+00,9.494648959920070297e+00,2.453535727837163449e+00
1.543206090555175750e+15,1.155004225000007523e+01,2.155218189042386712e+00,9.196064253379063302e+00,2.446732365510133178e+00
1.557240197901507500e+15,1.152004240000007229e+01,2.156604273195015686e+00,8.902858247983504114e+00,2.439479947883435695e+00
1.571274305247839250e+15,1.149004255000006935e+01,2.157814705651426745e+00,8.626138315793795641e+00,2.432098505135455113e+00
1.585308412594170750e+15,1.146004270000006464e+01,2.158884162073724688e+00,8.367819910033620801e+00,2.424704672693604568e+00
1.599342519940502500e+15,1.143004285000006170e+01,2.159807799925394178e+00,8.121160697670436690e+00,2.417138710646730804e+00
1.613376627286834250e+15,1.140004300000005877e+01,2.160648589566021016e+00,7.879523545677302288e+00,2.409280602389107351e+00
1.627410734633165750e+15,1.137004315000005583e+01,2.161306921951650750e+00,7.652517761021334408e+00,2.401243539363263402e+00
1.641444841979497500e+15,1.134004330000005112e+01,2.161865452738776394e+00,7.439486184078347719e+00,2.393294713948641128e+00
1.655478949325829250e+15,1.131004345000004818e+01,2.162310540195988562e+00,7.233582400769319243e+00,2.385170916107479666e+00
1.669513056672160750e+15,1.128004360000004525e+01,2.162642016387382959e+00,7.033587885958295871e+00,2.376731443563555590e+00
1.683547164018492500e+15,1.125004375000004231e+01,2.162865373746681641e+00,6.845240173557003871e+00,2.368312649325460484e+00
1.697581271364824000e+15,1.123004385000004035e+01,2.162975814794013463e+00,6.666645182824273874e+00,2.359897663770649245e+00
1.711615378711155750e+15,1.120004400000003564e+01,2.162986055626382687e+00,6.496266308000582690e+00,2.351352917870058512e+00
