rhoc,R,M,Lambda,I
1.237747257026130500e+15,1.283003585000021829e+01,2.166965702160862151e+00,2.208271681259680008e+01,2.873688829988544580e+00
1.247589463405025000e+15,1.281003595000021633e+01,2.168367253835589814e+00,2.164483319830123165e+01,2.868809102188056404e+00
1.257431669783919500e+15,1.279003605000021437e+01,2.169668698363362402e+00,2.122392556402168751e+01,2.863782048388888501e+00
1.267273876162814000e+15,1.277003615000021242e+01,2.170875060049763494e+00,2.082028419931177865e+01,2.858617648899941965e+00
1.277116082541708500e+15,1.275003625000020868e+01,2.171990379379596714e+00,2.043197271100433454e+01,2.853330099343254656e+00
1.286958288920603000e+15,1.273003635000020672e+01,2.173016600454379610e+00,2.005768942534398036e+01,2.847909323647701108e+00
1.296800495299497500e+15,1.271003645000020477e+01,2.173957713257809399e+00,1.969851049945532750e+01,2.842383359490733508e+00
1.306642701678392000e+15,1.269003655000020281e+01,2.174815688957985493e+00,1.935165872450503599e+01,2.836745180769582486e+00
1.316484908057286500e+15,1.267003665000020085e+01,2.175594100489924188e+00,1.901767741724336602e+01,2.831007383756174001e+00
1.326327114436181000e+15,1.265003675000019889e+01,2.176295232521710421e+00,1.869643102145013813e+01,2.825163766587746483e+00
1.336169320815075500e+15,1.263003685000019694e+01,2.176920597422594916e+00,1.838613438269167943e+01,2.819229675800753121e+00
1.346011527193970000e+15,1.262003690000019418e+01,2.177476620451287648e+00,1.808612130782783822e+01,2.813211358815720597e+00
1.355853733572864250e+15,1.260003700000019222e+01,2.177962784328383083e+00,1.779788528741315190e+01,2.807125960947715715e+00
1.365695939951758750e+15,1.258003710000019026e+01,2.178378395358733233e+00,1.752018476376175826e+01,2.800933250309703304e+00
1.375538146330653250e+15,1.256003720000018831e+01,2.178733081142759875e+00,1.724896715042752859e+01,2.794691120449880550e+00
1.385380352709547750e+15,1.254003730000018635e+01,2.179023772385110913e+00,1.698837906304343548e+01,2.788370463487316542e+00
1.395222559088442250e+15,1.252003740000018439e+01,2.179253615521451248e+00,1.673684964441582679e+01,2.781996478131222528e+00
1.405064765467336750e+15,1.251003745000018341e+01,2.179426912545229467e+00,1.649280399973307709e+01,2.775567904250598961e+00
1.414906971846231250e+15,1.249003755000017968e+01,2.179538554599514288e+00,1.625810717607946643e+01,2.769064564344093426e+00
1.424749178225125750e+15,1.247003765000017772e+01,2.179600031592034970e+00,1.602973628805152373e+01,2.762524662876145953e+00
1.434591384604020250e+15,1.246003770000017674e+01,2.179607172869705067e+00,1.580821027826115710e+01,2.755934082235402816e+00
1.444433590982914500e+15,1.244003780000017478e+01,2.179563954602976139e+00,1.559574290513480044e+01,2.749298328459085283e+00
1.454275797361809000e+15,1.242003790000017283e+01,2.179471777299816004e+00,1.538872351925226134e+01,2.742629800569011511e+00
1.464118003740703500e+15,1.240003800000017087e+01,2.179331118205865891e+00,1.518819841192593856e+01,2.735915758545015564e+00
1.473960210119598000e+15,1.239003805000016989e+01,2.179144283205392885e+00,1.499325257709463344e+01,2.729170689937287619e+00
1.483802416498492500e+15,1.237003815000016793e+01,2.178914171819434031e+00,1.480459245072901098e+01,2.722394905636430273e+00
1.493644622877387000e+15,1.235003825000016420e+01,2.178642502283054228e+00,1.462254542743199437e+01,2.715604036513382002e+00
1.503486829256281500e+15,1.234003830000016322e+01,2.178325888407118605e+00,1.444489224432406793e+01,2.708759362360588341e+00
1.513329035635176000e+15,1.232003840000016126e+01,2.177971707421478609e+00,1.427233870085925993e+01,2.701904845111271047e+00
1.523171242014070500e+15,1.231003845000016028e+01,2.177577897912085447e+00,1.410570824046321725e+01,2.695033888489470009e+00
1.533013448392964750e+15,1.229003855000015832e+01,2.177147878600228736e+00,1.394351996571812080e+01,2.688143979298310171e+00
1.542855654771859250e+15,1.227003865000015637e+01,2.176681592511083174e+00,1.378503475292500902e+01,2.681241106334172564e+00
1.552697861150753750e+15,1.226003870000015539e+01,2.176178037031515355e+00,1.363369493348551664e+01,2.674314061688231270e+00
1.562540067529648250e+15,1.224003880000015343e+01,2.175644643924080857e+00,1.348395286892123934e+01,2.667379893168325022e+00
1.572382273908542750e+15,1.223003885000015067e+01,2.175076251251514492e+00,1.333853915344303154e+01,2.660444759090737410e+00
1.582224480287437250e+15,1.221003895000014872e+01,2.174476974872058488e+00,1.319849536456611538e+01,2.653493272069375575e+00
1.592066686666331750e+15,1.220003900000014774e+01,2.173849002479061987e+00,1.306113143870728521e+01,2.646552028275981350e+00
1.601908893045226250e+15,1.218003910000014578e+01,2.173189805732819835e+00,1.292780026423025674e+01,2.639583820366747879e+00
1.611751099424120750e+15,1.217003915000014480e+01,2.172501532961282233e+00,1.279929390469670025e+01,2.632619520333585594e+00
1.621593305803015000e+15,1.215003925000014284e+01,2.171788425945500478e+00,1.267332121228950292e+01,2.625661037902212058e+00
1.631435512181909500e+15,1.214003930000014186e+01,2.171047929632262896e+00,1.254955327747363647e+01,2.618703803939117947e+00
1.641277718560804000e+15,1.212003940000013991e+01,2.170284057248634824e+00,1.243071605658006717e+01,2.611756663097186237e+00
1.651119924939698500e+15,1.211003945000013715e+01,2.169492274515679053e+00,1.231386593519624917e+01,2.604788763474785274e+00
1.660962131318593000e+15,1.210003950000013617e+01,2.168679530778442999e+00,1.220066335872344965e+01,2.597843883234735696e+00
1.670804337697487500e+15,1.208003960000013421e+01,2.167842157645613721e+00,1.208940126698262674e+01,2.590900358775182433e+00
1.680646544076382000e+15,1.207003965000013324e+01,2.166984098693756078e+00,1.198236942827329443e+01,2.583972949674942399e+00
1.690488750455276500e+15,1.205003975000013128e+01,2.166103160126068961e+00,1.187735172743527912e+01,2.577038661678443532e+00
1.700330956834171000e+15,1.204003980000013030e+01,2.165203061807739360e+00,1.177460453884931901e+01,2.570123660856562076e+00
1.710173163213065250e+15,1.203003985000012932e+01,2.164283423511225823e+00,1.167475937627053284e+01,2.563224295186610657e+00
1.720015369591959750e+15,1.201003995000012736e+01,2.163343007204116208e+00,1.157725096148283406e+01,2.556318297793103600e+00
1.729857575970854250e+15,1.200004000000012638e+01,2.162386429704537427e+00,1.148377620220436768e+01,2.549439851087184294e+00
1.739699782349748750e+15,1.198004010000012265e+01,2.161410589795151882e+00,1.139014546233712721e+01,2.542575786543526117e+00
1.749541988728643250e+15,1.197004015000012167e+01,2.160418711045478002e+00,1.129998076602628743e+01,2.535725805629927887e+00
1.759384195107537750e+15,1.196004020000012069e+01,2.159411275851725431e+00,1.121170496150364393e+01,2.528900295408249121e+00
1.769226401486432250e+15,1.194004030000011873e+01,2.158385751492320814e+00,1.112551886192839312e+01,2.522072572230261933e+00
1.779068607865326750e+15,1.193004035000011775e+01,2.157345515479512255e+00,1.104140948326402949e+01,2.515267947561700357e+00
