rhoc,R,M,Lambda,I
1.965780815554773750e+15,1.056708961869588137e+01,2.136678002417744526e+00,4.215964992170187386e+00,2.140836118740735206e+00
1.977315787843216000e+15,1.054864228821452521e+01,2.135803513055124725e+00,4.148987838346270607e+00,2.133970991476195955e+00
1.988850760131658250e+15,1.052998568291976333e+01,2.134903378082235292e+00,4.084360964788742443e+00,2.127157717778898949e+00
2.000385732420100500e+15,1.052004739999996019e+01,2.133966776254573983e+00,4.021900629731409715e+00,2.120329125132940362e+00
2.011920704708542750e+15,1.050004749999995823e+01,2.132946436778802024e+00,3.959411698503237709e+00,2.113217878605226030e+00
2.023455676996985000e+15,1.048004759999995628e+01,2.131910740687680939e+00,3.899057801358758457e+00,2.106193010289707956e+00
2.034990649285427000e+15,1.046004769999995609e+01,2.130847577734833909e+00,3.841425023766769087e+00,2.099227885811697281e+00
2.046525621573869250e+15,1.044004779999995591e+01,2.129757839871357916e+00,3.785753641067118203e+00,2.092292763664772348e+00
2.058060593862311500e+15,1.043004784999995671e+01,2.128632187711566370e+00,3.731979027072434452e+00,2.085380200870159406e+00
2.069595566150753750e+15,1.041004794999995653e+01,2.127482188058296586e+00,3.679305405261448669e+00,2.078440657735380892e+00
2.081130538439196000e+15,1.039004804999995635e+01,2.126274673863098208e+00,3.627246100838134701e+00,2.071338873384359847e+00
2.092665510727638250e+15,1.037004814999995617e+01,2.125043724792796684e+00,3.576859780001799827e+00,2.064281836877944531e+00
2.104200483016080500e+15,1.035001848333560126e+01,2.123790285817757084e+00,3.528283694132540838e+00,2.057277482751686648e+00
2.115735455304522500e+15,1.034004829999995678e+01,2.122523535912418158e+00,3.481511271408774366e+00,2.050342620177246555e+00
2.127270427592964750e+15,1.032004839999995660e+01,2.121239870600707178e+00,3.436170933593711396e+00,2.043464268990066834e+00
2.138805399881407000e+15,1.029917519307647922e+01,2.119934811465336022e+00,3.391963189372647847e+00,2.036577934563393200e+00
2.150340372169849250e+15,1.029004854999995722e+01,2.118535027086991374e+00,3.347628519062774366e+00,2.029400664746935590e+00
2.161875344458291500e+15,1.027004864999995704e+01,2.117139425769180683e+00,3.305021099124894057e+00,2.022350805130626039e+00
2.173410316746733750e+15,1.024819882771583224e+01,2.115726077084618240e+00,3.263974798174912095e+00,2.015351564230918324e+00
2.184945289035175750e+15,1.024004879999995765e+01,2.114322968929974955e+00,3.224333864562784591e+00,2.008475278030659616e+00
2.196480261323618000e+15,1.022004889999995747e+01,2.112873770695302689e+00,3.185424814011114325e+00,2.001557290705514358e+00
2.208015233612060250e+15,1.019942045770231154e+01,2.111427457192753376e+00,3.148123262779679798e+00,1.994731744199705226e+00
2.219550205900502500e+15,1.019004904999995809e+01,2.109898702250509128e+00,3.110620890375743741e+00,1.987636822448037410e+00
2.231085178188944750e+15,1.016671775549201229e+01,2.108393905793330081e+00,3.074228669787102852e+00,1.980699480972642812e+00
2.242620150477387000e+15,1.016004919999995693e+01,2.106848693215885415e+00,3.039458564710678878e+00,1.973742985953125251e+00
2.254155122765829000e+15,1.014004929999995674e+01,2.105297311150701844e+00,3.005343891070759277e+00,1.966855150901025917e+00
2.265690095054271000e+15,1.011928543098179034e+01,2.103746788516235977e+00,2.972390146381544973e+00,1.960043085223170500e+00
2.277225067342713500e+15,1.011004944999995736e+01,2.102196738362070771e+00,2.940596609227669411e+00,1.953321494121155411e+00
2.288760039631156000e+15,1.009004954999995718e+01,2.100584129510214559e+00,2.908594104205693753e+00,1.946423823412201548e+00
2.300295011919598000e+15,1.008004959999995798e+01,2.098932153479542873e+00,2.877332113865576080e+00,1.939453973363053141e+00
2.311829984208040000e+15,1.005722488637329981e+01,2.097296540488315486e+00,2.847118134107051279e+00,1.932612331869142386e+00
2.323364956496482500e+15,1.005004974999995859e+01,2.095646810394740100e+00,2.818027255792090457e+00,1.925812201310508565e+00
2.334899928784924500e+15,1.003004984999995841e+01,2.093999320362864403e+00,2.789570991670820455e+00,1.919089540368709157e+00
2.346434901073367000e+15,1.002004989999995743e+01,2.092352655585693721e+00,2.762169166240548535e+00,1.912445163471517162e+00
2.357969873361809000e+15,9.997815339597178053e+00,2.090698176841527811e+00,2.735573858129491498e+00,1.905848407764499042e+00
2.369504845650251000e+15,9.990050049999958048e+00,2.088970404118208890e+00,2.708781965834284211e+00,1.899014918756069425e+00
2.381039817938693500e+15,9.967881561873451091e+00,2.087224962720999333e+00,2.682318631652048424e+00,1.892204148477892200e+00
2.392574790227136000e+15,9.960050199999958664e+00,2.085506608115476723e+00,2.657206549852338284e+00,1.885545695742026018e+00
2.404109762515578000e+15,9.938839204226887603e+00,2.083755508076408525e+00,2.632467053423789061e+00,1.878853057828663298e+00
2.415644734804020000e+15,9.930050349999959280e+00,2.082033064418206347e+00,2.608351591647442902e+00,1.872310140883573837e+00
2.427179707092462000e+15,9.920050399999958302e+00,2.080310822849151364e+00,2.585486159032034603e+00,1.865835489702315497e+00
2.438714679380904500e+15,9.896824256132321196e+00,2.078570486690908048e+00,2.562871011512134700e+00,1.859358687943583943e+00
2.450249651669347000e+15,9.890050549999958918e+00,2.076759037065623925e+00,2.540344829385102976e+00,1.852676449332073982e+00
2.461784623957789000e+15,9.868404015542147079e+00,2.074958579770997513e+00,2.518201786569778555e+00,1.846079868374548516e+00
2.473319596246231000e+15,9.860050699999959534e+00,2.073149672933694010e+00,2.496524744983826594e+00,1.839525243262755572e+00
2.484854568534673500e+15,9.850050749999958555e+00,2.071351141208928492e+00,2.475907251857433877e+00,1.833068145553617523e+00
2.496389540823115500e+15,9.830050849999958373e+00,2.069563380685027543e+00,2.455753628474512062e+00,1.826680328317817681e+00
2.507924513111558000e+15,9.820050899999959171e+00,2.067774651943676822e+00,2.436153135049193175e+00,1.820359581433077301e+00
2.519459485400000000e+15,9.810050949999958192e+00,2.066001047549152592e+00,2.417089744060208822e+00,1.814129668232283832e+00
