rhoc,R,M,Lambda,I
1.314134256743316500e+15,1.221003895000014872e+01,2.376899327364578873e+00,8.047410865866041263e+00,3.229543957035750701e+00
1.320623151128693500e+15,1.220003900000014774e+01,2.377631382347966671e+00,7.933623784463302187e+00,3.225777137254874027e+00
1.327112045514070500e+15,1.219003905000014676e+01,2.378315637347979461e+00,7.823263875404336432e+00,3.221927204719314819e+00
1.333600939899447250e+15,1.217003915000014480e+01,2.378949059702986091e+00,7.715606925068916766e+00,3.217980999451217627e+00
1.340089834284824000e+15,1.216003920000014382e+01,2.379536149119338084e+00,7.611406049523401052e+00,3.213956881838780699e+00
1.346578728670201000e+15,1.215003925000014284e+01,2.380079165684025444e+00,7.509021627611501160e+00,3.209859120195881932e+00
1.353067623055578000e+15,1.214003930000014186e+01,2.380574452236645211e+00,7.409860660453324144e+00,3.205672498656883640e+00
1.359556517440954750e+15,1.212003940000013991e+01,2.381026761196935571e+00,7.313466681366922018e+00,3.201414162336164271e+00
1.366045411826331750e+15,1.211003945000013715e+01,2.381436229052690479e+00,7.219105754787790374e+00,3.197084631345044947e+00
1.372534306211708500e+15,1.210003950000013617e+01,2.381804458139867187e+00,7.127272991606123931e+00,3.192687058722479598e+00
1.379023200597085500e+15,1.209003955000013519e+01,2.382132896238692954e+00,7.038344461736620872e+00,3.188227220558305319e+00
1.385512094982462250e+15,1.207003965000013324e+01,2.382417948685239928e+00,6.950786767652562759e+00,3.183689300549707113e+00
1.392000989367839250e+15,1.206003970000013226e+01,2.382668064216852510e+00,6.865846668367167283e+00,3.179103129112106796e+00
1.398489883753216250e+15,1.205003975000013128e+01,2.382877485437587595e+00,6.782714067011777814e+00,3.174448782279240877e+00
1.404978778138593000e+15,1.204003980000013030e+01,2.383049762468711030e+00,6.701824685572269402e+00,3.169736070265081640e+00
1.411467672523970000e+15,1.202003990000012834e+01,2.383185303832834556e+00,6.623094944707632159e+00,3.164964501522835150e+00
1.417956566909346750e+15,1.201003995000012736e+01,2.383287429027819204e+00,6.545988274555025299e+00,3.160147262300565529e+00
1.424445461294723750e+15,1.200004000000012638e+01,2.383351951052381512e+00,6.470719226025169135e+00,3.155266210645208957e+00
1.430934355680100500e+15,1.199004005000012540e+01,2.383385366857303733e+00,6.397298664227059284e+00,3.150348021626315109e+00
1.437423250065477500e+15,1.197004015000012167e+01,2.383385233199033060e+00,6.325711917530227879e+00,3.145381408017659641e+00
1.443912144450854250e+15,1.196004020000012069e+01,2.383351133506247610e+00,6.255775985124614635e+00,3.140356549283207066e+00
1.450401038836231250e+15,1.195004025000011971e+01,2.383286759272718935e+00,6.187704434351478433e+00,3.135296476099958429e+00
1.456889933221608000e+15,1.194004030000011873e+01,2.383191734181894006e+00,6.120541473293560131e+00,3.130191199876048103e+00
1.463378827606985000e+15,1.193004035000011775e+01,2.383065953012499349e+00,6.055478495840380226e+00,3.125045215151140976e+00
1.469867721992362000e+15,1.191004045000011580e+01,2.382913975724509470e+00,5.992059603085341024e+00,3.119870204502320110e+00
1.476356616377738750e+15,1.190004050000011482e+01,2.382729703014991873e+00,5.929350401025193840e+00,3.114643165817670756e+00
1.482845510763115750e+15,1.189004055000011384e+01,2.382517647664385230e+00,5.868319282004994086e+00,3.109382800877005248e+00
1.489334405148492500e+15,1.188004060000011286e+01,2.382278810436440075e+00,5.808667060897112933e+00,3.104090151745001691e+00
1.495823299533869500e+15,1.187004065000011188e+01,2.382013328853454848e+00,5.750637403467931286e+00,3.098764408551161864e+00
1.502312193919246250e+15,1.186004070000011090e+01,2.381724234572573096e+00,5.693657621507551170e+00,3.093417193567145951e+00
1.508801088304623250e+15,1.184004080000010717e+01,2.381407977566360579e+00,5.638057739947928582e+00,3.088032535787190280e+00
1.515289982690000000e+15,1.183004085000010619e+01,2.381062535611517816e+00,5.583768279291300374e+00,3.082603974202743125e+00
