rhoc,R,M,Lambda,I
1.070884917275779000e+15,1.350003250000029276e+01,2.772080751483160466e+00,5.073040932824334881e+00,4.813228974899724122e+00
1.080732416313869375e+15,1.347003265000028982e+01,2.772936442193770556e+00,4.944455664750562640e+00,4.801623835152463826e+00
1.090579915351959875e+15,1.345003275000028786e+01,2.773595583492947547e+00,4.822807027094738963e+00,4.789540909901910837e+00
1.100427414390050375e+15,1.342003290000028493e+01,2.774065477010628999e+00,4.707357041035494127e+00,4.777012349779858447e+00
1.110274913428140750e+15,1.339003305000028021e+01,2.774356832184043498e+00,4.598004312592887999e+00,4.764073107574425592e+00
1.120122412466231250e+15,1.337003315000027825e+01,2.774476115861393755e+00,4.493082705943196586e+00,4.750739881908898177e+00
1.129969911504321750e+15,1.333883706484805387e+01,2.774431687495327647e+00,4.393733068178857337e+00,4.737045428192012686e+00
1.139817410542412000e+15,1.332003340000027336e+01,2.774234609983980970e+00,4.298922913255925238e+00,4.723023523771229470e+00
1.149664909580502500e+15,1.329003355000027042e+01,2.773889910790114932e+00,4.208433143757517314e+00,4.708690373887688629e+00
1.159512408618593000e+15,1.327003365000026847e+01,2.773404438149550177e+00,4.122332388318544538e+00,4.694067709044857040e+00
1.169359907656683500e+15,1.324003380000026375e+01,2.772786953392127884e+00,4.039914507157257972e+00,4.679184379027942597e+00
1.179207406694774000e+15,1.322003390000026180e+01,2.772037388344033459e+00,3.961472570595205855e+00,4.664035271749782829e+00
1.189054905732864500e+15,1.319003405000025886e+01,2.771168677124265400e+00,3.886128382247103108e+00,4.648674680473205534e+00
1.198902404770955000e+15,1.317003415000025690e+01,2.770187978901111681e+00,3.814346433810568815e+00,4.633113985205556951e+00
1.208749903809045250e+15,1.314003430000025396e+01,2.769094757602547308e+00,3.745247726639834518e+00,4.617353945493801071e+00
1.218597402847135750e+15,1.312003440000025023e+01,2.767896806741898974e+00,3.679431218175714946e+00,4.601419881086473040e+00
1.228444901885226250e+15,1.310003450000024827e+01,2.766601830607360757e+00,3.616143500599688920e+00,4.585339067028301407e+00
1.238292400923316500e+15,1.307003465000024534e+01,2.765208249818111419e+00,3.555518049702105721e+00,4.569101183469983951e+00
1.248139899961407000e+15,1.305003475000024338e+01,2.763727520404374083e+00,3.497405033478758085e+00,4.552740714270644418e+00
1.257987398999497500e+15,1.303003485000024142e+01,2.762158313857382197e+00,3.441683059226596342e+00,4.536256282738859724e+00
1.267834898037588000e+15,1.300003500000023671e+01,2.760509533837518070e+00,3.388025839663381333e+00,4.519677219509709687e+00
1.277682397075678500e+15,1.298003510000023475e+01,2.758783548453265677e+00,3.336614987132503263e+00,4.503008678338669135e+00
1.287529896113769000e+15,1.296003520000023279e+01,2.756981767684588025e+00,3.287131359845159473e+00,4.486249548846741320e+00
1.297377395151859500e+15,1.292980300198879107e+01,2.755110933192252975e+00,3.239514038180211664e+00,4.469428190005931611e+00
1.307224894189950000e+15,1.291003545000022790e+01,2.753173325405572580e+00,3.193894266237292445e+00,4.452548612899098757e+00
1.317072393228040250e+15,1.289003555000022594e+01,2.751174691547010553e+00,3.149905697667894078e+00,4.435624823033960773e+00
1.326919892266130750e+15,1.287003565000022220e+01,2.749110138950533244e+00,3.107307119487166425e+00,4.418643350197430486e+00
1.336767391304221250e+15,1.285003575000022025e+01,2.746993228891373207e+00,3.067099010046282714e+00,4.401639813889500985e+00
1.346614890342311500e+15,1.282003590000021731e+01,2.744822071055610380e+00,3.027109467758259065e+00,4.384619013096370921e+00
1.356462389380402000e+15,1.279914718233522741e+01,2.742599372054023821e+00,2.989210627825690914e+00,4.367579561290017232e+00
1.366309888418492500e+15,1.278003610000021339e+01,2.740329715493637686e+00,2.952812786358435915e+00,4.350538669301601047e+00
1.376157387456583000e+15,1.276003620000021144e+01,2.738009821575178471e+00,2.917552089158559347e+00,4.333480164301028559e+00
1.386004886494673500e+15,1.274003630000020770e+01,2.735648063545371045e+00,2.883507971421629623e+00,4.316435616709651590e+00
1.395852385532764000e+15,1.272003640000020575e+01,2.733243795424121103e+00,2.850606556920391554e+00,4.299397151573080222e+00
1.405699884570854500e+15,1.270003650000020379e+01,2.730804200417618510e+00,2.818825042661158964e+00,4.282387379831837038e+00
