rhoc,R,M,Lambda,I
1.041968971826130625e+15,1.230003850000015930e+01,2.242478070799396317e+00,2.028924523197905927e+01,3.052684546663749998e+00
1.049613541656281375e+15,1.229003855000015832e+01,2.251494689611994726e+00,1.941793431711946738e+01,3.067513917677188395e+00
1.057258111486432125e+15,1.227003865000015637e+01,2.260123700906154998e+00,1.860990962211189270e+01,3.081539510437846019e+00
1.064902681316582875e+15,1.226003870000015539e+01,2.268967739494085922e+00,1.780475069616997530e+01,3.095709017003384300e+00
1.072547251146733625e+15,1.225003875000015441e+01,2.277776263731998263e+00,1.702827870330919779e+01,3.109659334230267191e+00
1.080191820976884500e+15,1.223003885000015067e+01,2.286178477852149005e+00,1.630926671684891005e+01,3.122752409555798803e+00
1.087836390807035250e+15,1.222003890000014970e+01,2.294212136548746006e+00,1.563990807952691320e+01,3.135089852269103083e+00
1.095480960637186000e+15,1.220003900000014774e+01,2.301884489256781130e+00,1.501740297613705977e+01,3.146669950217834799e+00
1.103125530467336750e+15,1.219003905000014676e+01,2.309210121084512846e+00,1.443728412035697062e+01,3.157521672861224538e+00
1.110770100297487500e+15,1.217003915000014480e+01,2.316226339062749773e+00,1.389591279610355556e+01,3.167750971529427861e+00
1.118414670127638250e+15,1.216003920000014382e+01,2.322922444608553683e+00,1.338940365233420948e+01,3.177298243734606675e+00
1.126059239957789000e+15,1.215003925000014284e+01,2.329331737551399328e+00,1.291523157527413801e+01,3.186260267208733676e+00
1.133703809787939750e+15,1.213003935000014089e+01,2.335888860498560593e+00,1.243891688922048644e+01,3.195212110109598491e+00
1.141348379618090500e+15,1.212003940000013991e+01,2.342349732235737836e+00,1.197897158786263105e+01,3.203791167281422325e+00
1.148992949448241250e+15,1.210003950000013617e+01,2.348519755507325613e+00,1.154847235653200599e+01,3.211786249682375693e+00
1.156637519278392000e+15,1.208003960000013421e+01,2.354392089169906832e+00,1.114494079907220403e+01,3.219145962943186223e+00
1.164282089108542750e+15,1.207003965000013324e+01,2.360006075978483331e+00,1.076642996472169855e+01,3.225998838076996833e+00
1.171926658938693500e+15,1.205003975000013128e+01,2.365350577248232611e+00,1.041155128408834329e+01,3.232283085589941152e+00
1.179571228768844250e+15,1.204003980000013030e+01,2.370454483330053375e+00,1.007751852080857624e+01,3.238089171804495070e+00
1.187215798598995000e+15,1.202003990000012834e+01,2.375304257984625078e+00,9.762340888290946594e+00,3.243343643330002912e+00
1.194860368429145750e+15,1.201003995000012736e+01,2.379949423756768656e+00,9.465492934131322755e+00,3.248213067276871424e+00
1.202504938259296500e+15,1.199004005000012540e+01,2.384678883220143764e+00,9.166409196219149180e+00,3.252935442923634568e+00
1.210149508089447250e+15,1.198004010000012265e+01,2.389291826538716190e+00,8.876447594913958739e+00,3.257254611333681993e+00
1.217794077919598000e+15,1.196004020000012069e+01,2.393687807193380923e+00,8.603594242789606383e+00,3.261157896451911231e+00
1.225438647749748750e+15,1.195004025000011971e+01,2.397856880400180302e+00,8.346020594975952278e+00,3.264587860290755650e+00
1.233083217579899500e+15,1.193004035000011775e+01,2.401818260338707933e+00,8.102761022561852045e+00,3.267607483437211080e+00
1.240727787410050250e+15,1.192004040000011678e+01,2.405586351215531771e+00,7.872812256385175900e+00,3.270248469032335237e+00
1.248372357240201000e+15,1.190004050000011482e+01,2.409163594835624256e+00,7.655377761950220794e+00,3.272511433141028103e+00
1.256016927070351750e+15,1.189004055000011384e+01,2.412558918695588250e+00,7.449434501450100221e+00,3.274412139053131998e+00
1.263661496900502500e+15,1.187004065000011188e+01,2.415784574465737133e+00,7.253542825514846193e+00,3.275982459615931486e+00
1.271306066730653250e+15,1.186004070000011090e+01,2.419029131603853244e+00,7.056993084896231672e+00,3.277302148056147502e+00
1.278950636560804000e+15,1.184004080000010717e+01,2.422167947519446418e+00,6.866645816612526154e+00,3.278314119946600602e+00
1.286595206390954750e+15,1.183004085000010619e+01,2.425129175084745903e+00,6.686050842374063663e+00,3.278974262407028384e+00
1.294239776221105500e+15,1.181004095000010423e+01,2.427926183320423981e+00,6.514877277642320053e+00,3.279318734341101216e+00
1.301884346051256250e+15,1.179004105000010227e+01,2.430573493886726943e+00,6.352263610679586670e+00,3.279393280424168111e+00
1.309528915881407000e+15,1.178004110000010130e+01,2.433079638804009015e+00,6.197598529052799066e+00,3.279218589265529893e+00
1.317173485711557750e+15,1.176004120000009934e+01,2.435435427965176203e+00,6.050653770776134976e+00,3.278744678852056893e+00
1.324818055541708500e+15,1.175004125000009836e+01,2.437666607396514529e+00,5.910540409857787836e+00,3.278058552298268591e+00
1.332462625371859500e+15,1.173004135000009640e+01,2.439760818446031099e+00,5.777057052544823712e+00,3.277110537283245861e+00
1.340107195202010000e+15,1.172004140000009365e+01,2.441829615139762044e+00,5.642574209305958988e+00,3.275825397268749217e+00
1.347751765032161000e+15,1.169981801812184941e+01,2.443818135967624983e+00,5.512432937860735294e+00,3.274348802259804181e+00
1.355396334862311500e+15,1.169004155000009071e+01,2.445667329532573486e+00,5.388504874644386433e+00,3.272599540942680907e+00
1.363040904692462250e+15,1.166940919464546411e+01,2.447388119784311922e+00,5.270452398969392327e+00,3.270616220713883138e+00
1.370685474522613000e+15,1.166004170000008777e+01,2.449012431447503690e+00,5.157554591243469488e+00,3.268497532145445472e+00
1.378330044352763750e+15,1.163967067194693428e+01,2.450513233213587494e+00,5.049552879118225590e+00,3.266139557500539414e+00
1.385974614182914500e+15,1.163004185000008484e+01,2.451916442884413350e+00,4.946680832665766303e+00,3.263637067136392567e+00
1.393619184013065250e+15,1.161004195000008288e+01,2.453217900278691577e+00,4.848434306253354364e+00,3.260962944052012258e+00
1.401263753843216000e+15,1.160004200000008190e+01,2.454413348897072744e+00,4.753753895170269139e+00,3.258083578878344877e+00
1.408908323673366750e+15,1.159004205000007914e+01,2.455579444029629688e+00,4.659246745753791608e+00,3.254965152022904817e+00
1.416552893503517500e+15,1.157004215000007719e+01,2.456657943683752343e+00,4.568067860367495570e+00,3.251645395965101049e+00
1.424197463333668250e+15,1.156004220000007621e+01,2.457633192663735144e+00,4.480584172636040918e+00,3.248141506212544272e+00
1.431842033163819000e+15,1.154004230000007425e+01,2.458527244213178697e+00,4.396649745338501170e+00,3.244522985007727733e+00
1.439486602993969750e+15,1.153004235000007327e+01,2.459341355278661823e+00,4.316460222943550917e+00,3.240791158684781514e+00
1.447131172824120500e+15,1.150900895128887846e+01,2.460070622033447396e+00,4.239449198005944552e+00,3.236925680764191959e+00
1.454775742654271500e+15,1.150004250000007033e+01,2.460723713698444559e+00,4.165517430423280487e+00,3.232947071185127808e+00
1.462420312484422250e+15,1.149004255000006935e+01,2.461303418003032206e+00,4.094584716436526328e+00,3.228864298873870275e+00
1.470064882314573000e+15,1.147004265000006562e+01,2.461813513471609038e+00,4.026254129963994899e+00,3.224680760460024942e+00
1.477709452144723750e+15,1.146004270000006464e+01,2.462254333550967456e+00,3.958834372513213129e+00,3.220220790786616938e+00
1.485354021974874500e+15,1.143955510825915489e+01,2.462653600859426195e+00,3.893563689794400151e+00,3.215732202731039102e+00
1.492998591805025250e+15,1.143004285000006170e+01,2.462964613539087466e+00,3.830744873508330262e+00,3.211071206708370873e+00
1.500643161635176000e+15,1.142004290000006073e+01,2.463222605517111585e+00,3.770502831270788668e+00,3.206368687890698510e+00
1.508287731465326750e+15,1.139871491861891251e+01,2.463412559550272274e+00,3.712635411329341828e+00,3.201558179116530400e+00
1.515932301295477500e+15,1.139004305000005779e+01,2.463551675026574461e+00,3.656573005408084942e+00,3.196701441402690413e+00
1.523576871125628250e+15,1.138004310000005681e+01,2.463635634817144648e+00,3.602647599390108812e+00,3.191776667057363515e+00
1.531221440955779000e+15,1.135920952253052185e+01,2.463659993894246281e+00,3.550730699347397490e+00,3.186764600210215015e+00
1.538866010785929750e+15,1.135004325000005387e+01,2.463635529086650511e+00,3.500786288026867865e+00,3.181701193738655231e+00
1.546510580616080500e+15,1.134004330000005112e+01,2.463568618757445261e+00,3.450850838798290798e+00,3.176458093864382715e+00
1.554155150446231250e+15,1.132004340000004916e+01,2.463442096007426141e+00,3.402579972045885803e+00,3.171093699167924385e+00
1.561799720276382000e+15,1.131004345000004818e+01,2.463281989257706250e+00,3.356051799375484812e+00,3.165727521443401749e+00
1.569444290106532750e+15,1.130004350000004720e+01,2.463052647229476477e+00,3.311130091030842326e+00,3.160233088180675054e+00
1.577088859936683500e+15,1.129004355000004622e+01,2.462797343141174267e+00,3.267953582348373409e+00,3.154757060893041309e+00
1.584733429766834250e+15,1.126920208596111195e+01,2.462490915182959927e+00,3.225952043925560009e+00,3.149212176605497682e+00
1.592377999596985000e+15,1.126004370000004329e+01,2.462148372832519527e+00,3.185472441851230130e+00,3.143641632279686515e+00
1.600022569427135750e+15,1.125004375000004231e+01,2.461773543401772013e+00,3.146327957956732480e+00,3.138059071133719513e+00
1.607667139257286500e+15,1.124004380000004133e+01,2.461352520061409699e+00,3.108486534341587060e+00,3.132413348716063251e+00
1.615311709087437250e+15,1.122000308761898246e+01,2.460881540636322473e+00,3.070738315402296692e+00,3.126560972293601637e+00
1.622956278917588000e+15,1.120770319504508095e+01,2.460384647604441088e+00,3.033982518635730319e+00,3.120696156116590902e+00
1.630600848747738750e+15,1.120004400000003564e+01,2.459846867591123587e+00,2.998655380532611936e+00,3.114785523385314114e+00
1.638245418577889500e+15,1.119004405000003466e+01,2.459269798998267476e+00,2.964309854473937911e+00,3.108831555627121990e+00
1.645889988408040250e+15,1.118004410000003368e+01,2.458663354925688882e+00,2.931067228449095730e+00,3.102865943086657641e+00
1.653534558238191000e+15,1.115967647455097378e+01,2.458032238328620611e+00,2.898840467318514413e+00,3.096901416114550720e+00
1.661179128068341750e+15,1.114798715733457612e+01,2.457369831917055158e+00,2.867708527384477790e+00,3.090917968452617792e+00
1.668823697898492500e+15,1.114004430000002976e+01,2.456685354492010642e+00,2.837562085324322858e+00,3.084941890162154809e+00
1.676468267728643250e+15,1.113004435000002879e+01,2.455962613779534731e+00,2.808273442695766953e+00,3.078909390080676989e+00
1.684112837558794000e+15,1.112004440000002781e+01,2.455197597151519862e+00,2.778692297798926347e+00,3.072667356958144858e+00
1.691757407388944750e+15,1.111004445000002683e+01,2.454390871675071750e+00,2.749965428866137263e+00,3.066349654928958834e+00
1.699401977219095500e+15,1.108976119980612296e+01,2.453569234115247522e+00,2.722069733657935586e+00,3.060061370323732266e+00
1.707046547049246250e+15,1.107822661812594234e+01,2.452713781723384390e+00,2.694957220701075684e+00,3.053735912863096313e+00
1.714691116879397000e+15,1.106691287469659457e+01,2.451858547647113085e+00,2.668902527231947985e+00,3.047492534500882755e+00
1.722335686709547750e+15,1.106004470000002016e+01,2.450955761549690859e+00,2.643378231412175872e+00,3.041154018904350220e+00
1.729980256539698500e+15,1.105004475000001918e+01,2.450054241042877390e+00,2.618668408725439711e+00,3.034896869299756883e+00
1.737624826369849250e+15,1.104004480000001820e+01,2.449122004069472780e+00,2.594697293212480105e+00,3.028603546219858167e+00
1.745269396200000000e+15,1.103004485000001722e+01,2.448166017456661070e+00,2.571432623292729147e+00,3.022298124704802191e+00
