rhoc,R,M,Lambda,I
2.871477386934673500e+15,1.101004495000001526e+01,1.964020181138913967e+00,1.402914801160536662e+01,1.935874511231218564e+00
2.887236180904522500e+15,1.100004500000001428e+01,1.962118145652191226e+00,1.400558354090411406e+01,1.929545675142292138e+00
2.902994974874372000e+15,1.099004505000001330e+01,1.960212661385814625e+00,1.398381317281740088e+01,1.923239004360598026e+00
2.918753768844221000e+15,1.098004510000001233e+01,1.958316325465690566e+00,1.396162502095941882e+01,1.916985167798844980e+00
2.934512562814070500e+15,1.097004515000001135e+01,1.956422140398605070e+00,1.393923658444708735e+01,1.910763973628011314e+00
2.950271356783919500e+15,1.096004520000001037e+01,1.954536466615382606e+00,1.392018998192063961e+01,1.904596926514388722e+00
2.966030150753769000e+15,1.095004525000000761e+01,1.952650312877391103e+00,1.390026077053431131e+01,1.898455081862869820e+00
2.981788944723618000e+15,1.094004530000000663e+01,1.950775676181735419e+00,1.387884470273807302e+01,1.892372521469864566e+00
2.997547738693467500e+15,1.093004535000000566e+01,1.948906204283388011e+00,1.386086208055241542e+01,1.886330627620925515e+00
3.013306532663316500e+15,1.092004540000000468e+01,1.947035891309956579e+00,1.384252260258507405e+01,1.880314563847267362e+00
3.029065326633166000e+15,1.092004540000000468e+01,1.945176611236463016e+00,1.382518415045207405e+01,1.874353093268219306e+00
3.044824120603015000e+15,1.091004545000000370e+01,1.943320651100419516e+00,1.380632684068002547e+01,1.868425473226257294e+00
3.060582914572864500e+15,1.090004550000000272e+01,1.941467528866710257e+00,1.379081063143698493e+01,1.862534813857360527e+00
3.076341708542713500e+15,1.089004555000000174e+01,1.939626122914562600e+00,1.377462628071684136e+01,1.856696347617721843e+00
3.092100502512563000e+15,1.088004560000000076e+01,1.937790158378339456e+00,1.375825408919387627e+01,1.850899004107131374e+00
3.107859296482412000e+15,1.087004564999999978e+01,1.935958683550156101e+00,1.374317198089576131e+01,1.845137029585405486e+00
3.123618090452261500e+15,1.086004569999999880e+01,1.934128308231559679e+00,1.372847259267559572e+01,1.839402274901901668e+00
3.139376884422110500e+15,1.086004569999999880e+01,1.932308982411989451e+00,1.371398501053039531e+01,1.833725213942126731e+00
3.155135678391960000e+15,1.085004574999999782e+01,1.930498362801682743e+00,1.370038956281868181e+01,1.828088526953826287e+00
3.170894472361809000e+15,1.084004579999999685e+01,1.928685705424955099e+00,1.368697972907897942e+01,1.822472824729529650e+00
3.186653266331658500e+15,1.083004584999999409e+01,1.926882197259609297e+00,1.367325223965246472e+01,1.816904737888813681e+00
3.202412060301507500e+15,1.082004589999999311e+01,1.925087623560157946e+00,1.366120655053946820e+01,1.811377943385826583e+00
3.218170854271357000e+15,1.081004594999999213e+01,1.923292701121145587e+00,1.364907176875780692e+01,1.805876425460506862e+00
3.233929648241206000e+15,1.081004594999999213e+01,1.921510813839208298e+00,1.363704967098928833e+01,1.800429330809283801e+00
3.249688442211055000e+15,1.080004599999999115e+01,1.919730699508515714e+00,1.362553276810752756e+01,1.795009751801027953e+00
3.265447236180904500e+15,1.079004604999999017e+01,1.917959214265593459e+00,1.361429934098640970e+01,1.789633368216761333e+00
3.281206030150753500e+15,1.078004609999998920e+01,1.916192700545184424e+00,1.360435584726672786e+01,1.784289481311493342e+00
3.296964824120603000e+15,1.078004609999998920e+01,1.914434176118896547e+00,1.359350667645214017e+01,1.778987377135341275e+00
3.312723618090452000e+15,1.077004614999998822e+01,1.912684113711851763e+00,1.358449615894960694e+01,1.773726606006346351e+00
3.328482412060301500e+15,1.076004619999998724e+01,1.910930434439064518e+00,1.357526102951754865e+01,1.768479839115998375e+00
3.344241206030150500e+15,1.075004624999998626e+01,1.909187894310486744e+00,1.356627942886308702e+01,1.763280054663196372e+00
3.360000000000000000e+15,1.074004629999998528e+01,1.907451144507581020e+00,1.355747292812900184e+01,1.758114321593053031e+00
