rhoc,R,M,Lambda,I
9.450543774596482500e+14,1.179004105000010227e+01,1.398711212078457278e+00,3.884431307956004389e+02,1.370402646684418579e+00
9.577044542571858750e+14,1.178004110000010130e+01,1.417318874946724927e+00,3.543949271384107078e+02,1.394039377625881482e+00
9.703545310547235000e+14,1.177004115000010032e+01,1.435127861133353111e+00,3.246568604799871309e+02,1.416651866362990342e+00
9.830046078522612500e+14,1.175004125000009836e+01,1.455089884350087681e+00,2.942496757546985009e+02,1.441962006387034423e+00
9.956546846497990000e+14,1.174004130000009738e+01,1.474423123075208730e+00,2.675524256647871653e+02,1.466455045376385380e+00
1.008304761447336625e+15,1.172004140000009365e+01,1.492899997799693956e+00,2.442465609352959177e+02,1.489825079576719613e+00
1.020954838244874250e+15,1.171004145000009267e+01,1.510571832697788386e+00,2.238660988191070942e+02,1.512146617693378658e+00
1.033604915042412000e+15,1.169004155000009071e+01,1.527478491383276404e+00,2.059349032526972962e+02,1.533462402089654120e+00
1.046254991839949750e+15,1.168004160000008973e+01,1.543634815405898308e+00,1.901029002289821221e+02,1.553761163302430415e+00
1.058905068637487375e+15,1.166004170000008777e+01,1.559087440997399820e+00,1.760602039034239397e+02,1.573106261862002420e+00
1.071555145435025000e+15,1.164004180000008581e+01,1.576138963479120303e+00,1.617210695790732871e+02,1.594375382971441102e+00
1.084205222232562750e+15,1.163004185000008484e+01,1.592582587750551726e+00,1.489534733946990741e+02,1.614791543362257276e+00
1.096855299030100500e+15,1.161004195000008288e+01,1.608301347742794984e+00,1.376595574883224913e+02,1.634231386912088135e+00
1.109505375827638125e+15,1.159004205000007914e+01,1.623318488631434020e+00,1.276158132996527712e+02,1.652706943163453790e+00
1.122155452625175750e+15,1.157004215000007719e+01,1.637668607112449104e+00,1.186606709277360210e+02,1.670262195417758777e+00
1.134805529422713500e+15,1.156004220000007621e+01,1.651390414692515130e+00,1.106534903272551702e+02,1.686954420746785255e+00
1.147455606220251250e+15,1.154004230000007425e+01,1.664515542043048857e+00,1.034537560223562593e+02,1.702819804228957290e+00
1.160105683017789000e+15,1.152004240000007229e+01,1.678833004739563872e+00,9.608580242026218343e+01,1.719983496876426710e+00
1.172755759815326500e+15,1.150004250000007033e+01,1.692633758648998343e+00,8.943691221091972920e+01,1.736396860771518114e+00
1.185405836612864250e+15,1.148004260000006838e+01,1.705814737197008268e+00,8.347652637698982403e+01,1.751951213455576140e+00
1.198055913410402000e+15,1.146004270000006464e+01,1.718413522151427619e+00,7.811921537062725918e+01,1.766706516592220000e+00
1.210705990207939500e+15,1.144004280000006268e+01,1.730434332748247650e+00,7.328018883723332522e+01,1.780633562977173234e+00
1.223356067005477250e+15,1.143004285000006170e+01,1.741913214693187495e+00,6.890935680182107603e+01,1.793794276805666499e+00
1.236006143803015000e+15,1.141004295000005975e+01,1.752905175652955894e+00,6.493745140198943488e+01,1.806293461526688127e+00
1.248656220600552750e+15,1.139004305000005779e+01,1.764753247123155733e+00,6.087315647140651720e+01,1.819586530803343205e+00
1.261306297398090500e+15,1.137004315000005583e+01,1.776155481809355008e+00,5.717073722356079202e+01,1.832235046286500912e+00
1.273956374195628000e+15,1.135004325000005387e+01,1.787028410296350289e+00,5.381072916259755345e+01,1.844126738617822170e+00
1.286606450993165750e+15,1.133004335000005014e+01,1.797406592057590347e+00,5.076081696900960338e+01,1.855329522980542878e+00
1.299256527790703500e+15,1.131004345000004818e+01,1.807319786828844865e+00,4.798366787229048924e+01,1.865887171575169035e+00
1.311906604588241000e+15,1.129004355000004622e+01,1.816785058586074530e+00,4.544721825113238367e+01,1.875816730524874743e+00
1.324556681385778750e+15,1.127004365000004427e+01,1.825815949410813932e+00,4.312191065527630940e+01,1.885123741261641062e+00
1.337206758183316500e+15,1.125004375000004231e+01,1.835473031451353654e+00,4.073932155349145035e+01,1.894897890682533559e+00
