rhoc,R,M,Lambda,I
1.753848372409246250e+15,1.089004555000000174e+01,2.274305726401287142e+00,3.879127289200996032e+00,2.566627028809101319e+00
1.767507732877186000e+15,1.087004564999999978e+01,2.273396785685373622e+00,3.795379774367605208e+00,2.556723097397274103e+00
1.781167093345125750e+15,1.085004574999999782e+01,2.272390920695892103e+00,3.715594250140844323e+00,2.546746160771651279e+00
1.794826453813065500e+15,1.082004589999999311e+01,2.271316688355462521e+00,3.638516491199144554e+00,2.536725982726682815e+00
1.808485814281005000e+15,1.080004599999999115e+01,2.270157429991928932e+00,3.564471911304324170e+00,2.526589218107968104e+00
1.822145174748944750e+15,1.078004609999998920e+01,2.268929053284663322e+00,3.494318494434194733e+00,2.516478707212455035e+00
1.835804535216884500e+15,1.075004624999998626e+01,2.267614581630377657e+00,3.425087223328556085e+00,2.506163230259778274e+00
1.849463895684824250e+15,1.073004634999998430e+01,2.266237560740939738e+00,3.359831371055380878e+00,2.495902850965436404e+00
1.863123256152764000e+15,1.071004644999998234e+01,2.264779531429613524e+00,3.296462829382703408e+00,2.485502429391809542e+00
1.876782616620703500e+15,1.068004659999997763e+01,2.263269664876443432e+00,3.235352472473445040e+00,2.475114370588698876e+00
1.890441977088643250e+15,1.065833743569334757e+01,2.261695684167381426e+00,3.176896478210967434e+00,2.464710938843329480e+00
1.904101337556583000e+15,1.064004679999997371e+01,2.260047554103969514e+00,3.119954407760944015e+00,2.454173332451599965e+00
1.917760698024522750e+15,1.062004689999997176e+01,2.258356889918406996e+00,3.065518459084903391e+00,2.443717106654859528e+00
1.931420058492462500e+15,1.060004699999996980e+01,2.256595604472982686e+00,3.012871529810644322e+00,2.433133825260355820e+00
1.945079418960402000e+15,1.058004709999996784e+01,2.254801795775259965e+00,2.962268920776894632e+00,2.422622481978481179e+00
1.958738779428341750e+15,1.054919106463445821e+01,2.252945406869061973e+00,2.913205181220202000e+00,2.412071993946458548e+00
1.972398139896281500e+15,1.052770849249715290e+01,2.251027139812995959e+00,2.865508562856693420e+00,2.401428031134291707e+00
1.986057500364221250e+15,1.051004744999995921e+01,2.249090243846906922e+00,2.820134359397608037e+00,2.390922813543758352e+00
1.999716860832161000e+15,1.049004754999995725e+01,2.247084879647600619e+00,2.775706151981184977e+00,2.380282607403726214e+00
2.013376221300100500e+15,1.047004764999995530e+01,2.245040882360104462e+00,2.733272178815453035e+00,2.369684291537226262e+00
2.027035581768040250e+15,1.045004774999995512e+01,2.242966347003399363e+00,2.692199107392440727e+00,2.359135194306059891e+00
2.040694942235980000e+15,1.043004784999995671e+01,2.240837651833837096e+00,2.652315173050020292e+00,2.348509861719154213e+00
2.054354302703919750e+15,1.041004794999995653e+01,2.238704388518076183e+00,2.613854682644654037e+00,2.338037239326546501e+00
2.068013663171859500e+15,1.039004804999995635e+01,2.236489718743062127e+00,2.576311819863559727e+00,2.327396963309135813e+00
2.081673023639799000e+15,1.037004814999995617e+01,2.234254394895220042e+00,2.540204291754792454e+00,2.316834758953126183e+00
2.095332384107738750e+15,1.035004824999995598e+01,2.232003073161231921e+00,2.505496928022191927e+00,2.306365147766057611e+00
2.108991744575678500e+15,1.033004834999995580e+01,2.229703890019394397e+00,2.471655527948422026e+00,2.295813829578763787e+00
2.122651105043618250e+15,1.031004844999995740e+01,2.227385270896826253e+00,2.439161077964547175e+00,2.285360498970393728e+00
2.136310465511558000e+15,1.029004854999995722e+01,2.225029538633946924e+00,2.407300519546060613e+00,2.274884377154207105e+00
2.149969825979497500e+15,1.027004864999995704e+01,2.222648029652388058e+00,2.376546258397168820e+00,2.264436767436682096e+00
