rhoc,R,M,Lambda,I
7.248627077604020000e+14,1.190004050000011482e+01,1.126229860415654427e+00,1.491177198341111989e+03,1.040491867833132300e+00
7.362459511185930000e+14,1.190004050000011482e+01,1.151858524531726768e+00,1.307311768772631240e+03,1.073529918511543446e+00
7.476291944767840000e+14,1.189004055000011384e+01,1.177361386945100064e+00,1.148594290086895626e+03,1.106630769329923769e+00
7.590124378349748750e+14,1.189004055000011384e+01,1.202172987551693550e+00,1.013965838678472210e+03,1.139023824820321718e+00
7.703956811931658750e+14,1.189004055000011384e+01,1.227100105675149821e+00,8.957028842274219187e+02,1.171751298617357717e+00
7.817789245513567500e+14,1.188004060000011286e+01,1.250987393490300637e+00,7.961672682476141745e+02,1.203277255910855770e+00
7.931621679095477500e+14,1.188004060000011286e+01,1.275340559433014498e+00,7.067199864400797651e+02,1.235566925912532366e+00
8.045454112677387500e+14,1.187004065000011188e+01,1.298641557213436881e+00,6.310523586554139683e+02,1.266588483184354796e+00
8.159286546259296250e+14,1.187004065000011188e+01,1.321972489357593261e+00,5.638319016466874700e+02,1.297772284540889665e+00
8.273118979841206250e+14,1.186004070000011090e+01,1.344711199812159919e+00,5.055027209035883971e+02,1.328261492151262990e+00
8.386951413423116250e+14,1.185004075000010815e+01,1.366908935485589227e+00,4.546227320205258025e+02,1.358112154575737307e+00
8.500783847005025000e+14,1.185004075000010815e+01,1.389070931595253855e+00,4.091363134940159512e+02,1.387987560901268180e+00
8.614616280586935000e+14,1.184004080000010717e+01,1.410265586847567088e+00,3.700139555352342313e+02,1.416612466738675913e+00
8.728448714168845000e+14,1.183004085000010619e+01,1.431640706941481378e+00,3.344441675507944183e+02,1.445525274357524648e+00
8.842281147750753750e+14,1.182004090000010521e+01,1.452280536594144245e+00,3.034123385776033501e+02,1.473481511426567581e+00
8.956113581332663750e+14,1.181004095000010423e+01,1.472383368169541962e+00,2.759946580536189913e+02,1.500722444165676350e+00
9.069946014914572500e+14,1.180004100000010325e+01,1.492468268591400360e+00,2.511071351742528179e+02,1.527953472011466474e+00
9.183778448496482500e+14,1.179004105000010227e+01,1.511659845815507719e+00,2.294269226131399364e+02,1.553958020936037521e+00
9.297610882078392500e+14,1.178004110000010130e+01,1.530773470848794116e+00,2.096954623660446089e+02,1.579846321323589153e+00
9.411443315660301250e+14,1.177004115000010032e+01,1.549421384431735271e+00,1.920667242867486380e+02,1.605076323627945500e+00
9.525275749242211250e+14,1.176004120000009934e+01,1.567252953824320505e+00,1.765816137000080630e+02,1.629171796855628962e+00
9.639108182824121250e+14,1.174004130000009738e+01,1.585286744914468082e+00,1.621573950656066643e+02,1.653482355101054679e+00
9.752940616406030000e+14,1.173004135000009640e+01,1.602590695700678580e+00,1.493978047867609860e+02,1.676756282393807806e+00
9.866773049987940000e+14,1.172004140000009365e+01,1.619250224955664841e+00,1.380397082462794174e+02,1.699105547221118728e+00
9.980605483569850000e+14,1.170004150000009169e+01,1.636033557147154704e+00,1.274312198003074883e+02,1.721539052897437916e+00
1.009443791715175875e+15,1.169004155000009071e+01,1.652076550111496900e+00,1.180160810545064152e+02,1.742909574626396063e+00
1.020827035073366875e+15,1.168004160000008973e+01,1.667588170198837538e+00,1.095425746006655032e+02,1.763477765368227868e+00
1.032210278431557750e+15,1.166004170000008777e+01,1.683121512579871526e+00,1.016333432248734994e+02,1.783974636440534001e+00
1.043593521789748750e+15,1.165004175000008679e+01,1.697956445230920819e+00,9.456680780400714070e+01,1.803445646669704638e+00
1.054976765147939750e+15,1.163004185000008484e+01,1.712304088649475586e+00,8.817005330523866746e+01,1.822177919465063356e+00
1.066360008506130625e+15,1.162004190000008386e+01,1.726673019637861017e+00,8.216420083541316899e+01,1.840816316536691977e+00
1.077743251864321625e+15,1.160004200000008190e+01,1.740390145060418448e+00,7.677502551967214117e+01,1.858482634139996703e+00
1.089126495222512625e+15,1.159004205000007914e+01,1.753551711814575809e+00,7.190337683224379361e+01,1.875301107221540198e+00
1.100509738580703500e+15,1.157004215000007719e+01,1.766817521250148459e+00,6.727228289425153207e+01,1.892132112917138898e+00
1.111892981938894500e+15,1.155004225000007523e+01,1.779477714566332747e+00,6.309592525242641159e+01,1.908051148947472520e+00
1.123276225297085500e+15,1.154004230000007425e+01,1.791565659401226140e+00,5.932972213026862107e+01,1.923109979257300983e+00
1.134659468655276500e+15,1.152004240000007229e+01,1.803707217116575112e+00,5.573829627160664302e+01,1.938093359203394428e+00
1.146042712013467500e+15,1.150004250000007033e+01,1.815376922356448430e+00,5.245861895564499378e+01,1.952329109388051265e+00
1.157425955371658500e+15,1.148004260000006838e+01,1.826522462173534533e+00,4.948303844510060401e+01,1.965782396065536286e+00
1.168809198729849250e+15,1.147004265000006562e+01,1.837492332493734670e+00,4.668984300725921344e+01,1.978861062743565435e+00
1.180192442088040250e+15,1.145004275000006366e+01,1.848233066789765955e+00,4.408300748171463113e+01,1.991501049189605022e+00
1.191575685446231000e+15,1.143004285000006170e+01,1.858474417480372010e+00,4.170376151348084193e+01,2.003376345665145664e+00
1.202958928804422000e+15,1.141004295000005975e+01,1.868318282679358067e+00,3.951916142840418900e+01,2.014643940308794789e+00
1.214342172162613000e+15,1.140004300000005877e+01,1.878190468342747277e+00,3.741555166015068323e+01,2.025761769891015529e+00
1.225725415520804000e+15,1.138004310000005681e+01,1.887604327646237534e+00,3.549547741374826160e+01,2.036188120890317865e+00
1.237108658878995000e+15,1.136004320000005485e+01,1.896587736011363212e+00,3.373176237298987701e+01,2.045967671379588015e+00
1.248491902237186000e+15,1.134004330000005112e+01,1.905417753103863632e+00,3.206128240289859832e+01,2.055388665062042985e+00
1.259875145595377000e+15,1.132004340000004916e+01,1.914045410011596005e+00,3.048967026969518912e+01,2.064409159371494162e+00
1.271258388953568000e+15,1.130004350000004720e+01,1.922270407046842156e+00,2.904408875150375380e+01,2.072827815966976850e+00
1.282641632311759000e+15,1.129004355000004622e+01,1.930114565250082626e+00,2.771270211248667081e+01,2.080675725147186128e+00
1.294024875669949750e+15,1.127004365000004427e+01,1.937963214132566225e+00,2.642059821067839920e+01,2.088343387631748538e+00
1.305408119028140750e+15,1.125004375000004231e+01,1.945485692067456585e+00,2.522342704753339149e+01,2.095494474575030797e+00
1.316791362386331750e+15,1.123004385000004035e+01,1.952653577428413278e+00,2.411603055739718471e+01,2.102118124967849777e+00
1.328174605744522500e+15,1.121004395000003662e+01,1.959509419159128907e+00,2.308479645638370314e+01,2.108255691313016378e+00
1.339557849102713500e+15,1.119004405000003466e+01,1.966372198214863198e+00,2.208065982826538942e+01,2.114203516592658705e+00
1.350941092460904500e+15,1.117004415000003270e+01,1.972902241077435725e+00,2.115166146498755495e+01,2.119658140084532238e+00
1.362324335819095500e+15,1.115004425000003074e+01,1.979125016663473957e+00,2.028990456197757197e+01,2.124676275388439617e+00
1.373707579177286500e+15,1.113004435000002879e+01,1.985099858467259670e+00,1.948055911396084383e+01,2.129293939250084922e+00
1.385090822535477500e+15,1.111004445000002683e+01,1.991038393532091000e+00,1.869343850349884661e+01,2.133666053825741926e+00
